Date,Open,High,Low,Close,Adj Close,Volume
2008-06-02,null,null,null,null,null,null
2008-06-03,null,null,null,null,null,null
2008-06-04,null,null,null,null,null,null
2008-06-05,null,null,null,null,null,null
2008-06-06,null,null,null,null,null,null
2008-06-09,null,null,null,null,null,null
2008-06-10,null,null,null,null,null,null
2008-06-11,null,null,null,null,null,null
2008-06-12,null,null,null,null,null,null
2008-06-13,null,null,null,null,null,null
2008-06-16,null,null,null,null,null,null
2008-06-17,null,null,null,null,null,null
2008-06-18,null,null,null,null,null,null
2008-06-19,null,null,null,null,null,null
2008-06-20,null,null,null,null,null,null
2008-06-23,null,null,null,null,null,null
2008-06-24,null,null,null,null,null,null
2008-06-25,null,null,null,null,null,null
2008-06-26,null,null,null,null,null,null
2008-06-27,null,null,null,null,null,null
2008-06-30,null,null,null,null,null,null
2008-07-01,null,null,null,null,null,null
2008-07-02,null,null,null,null,null,null
2008-07-03,null,null,null,null,null,null
2008-07-04,null,null,null,null,null,null
2008-07-07,null,null,null,null,null,null
2008-07-08,null,null,null,null,null,null
2008-07-09,null,null,null,null,null,null
2008-07-10,null,null,null,null,null,null
2008-07-11,null,null,null,null,null,null
2008-07-14,null,null,null,null,null,null
2008-07-15,null,null,null,null,null,null
2008-07-16,null,null,null,null,null,null
2008-07-17,null,null,null,null,null,null
2008-07-18,null,null,null,null,null,null
2008-07-21,null,null,null,null,null,null
2008-07-22,null,null,null,null,null,null
2008-07-23,null,null,null,null,null,null
2008-07-24,null,null,null,null,null,null
2008-07-25,null,null,null,null,null,null
2008-07-28,null,null,null,null,null,null
2008-07-29,null,null,null,null,null,null
2008-07-30,null,null,null,null,null,null
2008-07-31,null,null,null,null,null,null
2008-08-01,null,null,null,null,null,null
2008-08-04,null,null,null,null,null,null
2008-08-05,null,null,null,null,null,null
2008-08-06,null,null,null,null,null,null
2008-08-07,null,null,null,null,null,null
2008-08-08,null,null,null,null,null,null
2008-08-11,null,null,null,null,null,null
2008-08-12,null,null,null,null,null,null
2008-08-13,null,null,null,null,null,null
2008-08-14,null,null,null,null,null,null
2008-08-15,null,null,null,null,null,null
2008-08-18,null,null,null,null,null,null
2008-08-19,null,null,null,null,null,null
2008-08-20,null,null,null,null,null,null
2008-08-21,null,null,null,null,null,null
2008-08-22,null,null,null,null,null,null
2008-08-25,null,null,null,null,null,null
2008-08-26,null,null,null,null,null,null
2008-08-27,null,null,null,null,null,null
2008-08-28,null,null,null,null,null,null
2008-08-29,null,null,null,null,null,null
2008-09-01,null,null,null,null,null,null
2008-09-02,null,null,null,null,null,null
2008-09-03,null,null,null,null,null,null
2008-09-04,null,null,null,null,null,null
2008-09-05,null,null,null,null,null,null
2008-09-08,null,null,null,null,null,null
2008-09-09,null,null,null,null,null,null
2008-09-10,null,null,null,null,null,null
2008-09-11,null,null,null,null,null,null
2008-09-12,null,null,null,null,null,null
2008-09-15,null,null,null,null,null,null
2008-09-16,null,null,null,null,null,null
2008-09-17,null,null,null,null,null,null
2008-09-18,null,null,null,null,null,null
2008-09-19,null,null,null,null,null,null
2008-09-22,null,null,null,null,null,null
2008-09-23,null,null,null,null,null,null
2008-09-24,null,null,null,null,null,null
2008-09-25,null,null,null,null,null,null
2008-09-26,null,null,null,null,null,null
2008-09-29,null,null,null,null,null,null
2008-09-30,null,null,null,null,null,null
2008-10-01,null,null,null,null,null,null
2008-10-02,null,null,null,null,null,null
2008-10-03,null,null,null,null,null,null
2008-10-06,null,null,null,null,null,null
2008-10-07,null,null,null,null,null,null
2008-10-08,null,null,null,null,null,null
2008-10-09,null,null,null,null,null,null
2008-10-10,null,null,null,null,null,null
2008-10-13,null,null,null,null,null,null
2008-10-14,null,null,null,null,null,null
2008-10-15,null,null,null,null,null,null
2008-10-16,null,null,null,null,null,null
2008-10-17,null,null,null,null,null,null
2008-10-20,null,null,null,null,null,null
2008-10-21,null,null,null,null,null,null
2008-10-22,null,null,null,null,null,null
2008-10-23,null,null,null,null,null,null
2008-10-24,null,null,null,null,null,null
2008-10-27,null,null,null,null,null,null
2008-10-28,null,null,null,null,null,null
2008-10-29,null,null,null,null,null,null
2008-10-30,null,null,null,null,null,null
2008-10-31,null,null,null,null,null,null
2008-11-03,null,null,null,null,null,null
2008-11-04,null,null,null,null,null,null
2008-11-05,null,null,null,null,null,null
2008-11-06,null,null,null,null,null,null
2008-11-07,null,null,null,null,null,null
2008-11-10,null,null,null,null,null,null
2008-11-11,null,null,null,null,null,null
2008-11-12,null,null,null,null,null,null
2008-11-13,null,null,null,null,null,null
2008-11-14,null,null,null,null,null,null
2008-11-17,null,null,null,null,null,null
2008-11-18,null,null,null,null,null,null
2008-11-19,null,null,null,null,null,null
2008-11-20,null,null,null,null,null,null
2008-11-21,null,null,null,null,null,null
2008-11-24,null,null,null,null,null,null
2008-11-25,null,null,null,null,null,null
2008-11-26,null,null,null,null,null,null
2008-11-27,null,null,null,null,null,null
2008-11-28,null,null,null,null,null,null
2008-12-01,null,null,null,null,null,null
2008-12-02,null,null,null,null,null,null
2008-12-03,null,null,null,null,null,null
2008-12-04,null,null,null,null,null,null
2008-12-05,null,null,null,null,null,null
2008-12-08,null,null,null,null,null,null
2008-12-09,null,null,null,null,null,null
2008-12-10,null,null,null,null,null,null
2008-12-11,null,null,null,null,null,null
2008-12-12,null,null,null,null,null,null
2008-12-15,null,null,null,null,null,null
2008-12-16,null,null,null,null,null,null
2008-12-17,null,null,null,null,null,null
2008-12-18,null,null,null,null,null,null
2008-12-19,null,null,null,null,null,null
2008-12-22,null,null,null,null,null,null
2008-12-23,null,null,null,null,null,null
2008-12-24,null,null,null,null,null,null
2008-12-25,null,null,null,null,null,null
2008-12-26,null,null,null,null,null,null
2008-12-29,null,null,null,null,null,null
2008-12-30,null,null,null,null,null,null
2008-12-31,null,null,null,null,null,null
2009-01-02,null,null,null,null,null,null
2009-01-05,null,null,null,null,null,null
2009-01-06,null,null,null,null,null,null
2009-01-07,null,null,null,null,null,null
2009-01-08,null,null,null,null,null,null
2009-01-09,null,null,null,null,null,null
2009-01-12,null,null,null,null,null,null
2009-01-13,null,null,null,null,null,null
2009-01-14,null,null,null,null,null,null
2009-01-15,null,null,null,null,null,null
2009-01-16,null,null,null,null,null,null
2009-01-19,null,null,null,null,null,null
2009-01-20,null,null,null,null,null,null
2009-01-21,null,null,null,null,null,null
2009-01-22,null,null,null,null,null,null
2009-01-23,null,null,null,null,null,null
2009-01-28,null,null,null,null,null,null
2009-01-29,null,null,null,null,null,null
2009-01-30,null,null,null,null,null,null
2009-02-02,null,null,null,null,null,null
2009-02-03,null,null,null,null,null,null
2009-02-04,null,null,null,null,null,null
2009-02-05,null,null,null,null,null,null
2009-02-06,null,null,null,null,null,null
2009-02-09,null,null,null,null,null,null
2009-02-10,null,null,null,null,null,null
2009-02-11,null,null,null,null,null,null
2009-02-12,null,null,null,null,null,null
2009-02-13,null,null,null,null,null,null
2009-02-16,null,null,null,null,null,null
2009-02-17,null,null,null,null,null,null
2009-02-18,null,null,null,null,null,null
2009-02-19,null,null,null,null,null,null
2009-02-20,null,null,null,null,null,null
2009-02-23,null,null,null,null,null,null
2009-02-24,null,null,null,null,null,null
2009-02-25,null,null,null,null,null,null
2009-02-26,null,null,null,null,null,null
2009-02-27,null,null,null,null,null,null
2009-03-02,null,null,null,null,null,null
2009-03-03,null,null,null,null,null,null
2009-03-04,null,null,null,null,null,null
2009-03-05,null,null,null,null,null,null
2009-03-06,null,null,null,null,null,null
2009-03-09,null,null,null,null,null,null
2009-03-10,null,null,null,null,null,null
2009-03-11,null,null,null,null,null,null
2009-03-12,null,null,null,null,null,null
2009-03-13,null,null,null,null,null,null
2009-03-16,null,null,null,null,null,null
2009-03-17,null,null,null,null,null,null
2009-03-18,null,null,null,null,null,null
2009-03-19,null,null,null,null,null,null
2009-03-20,null,null,null,null,null,null
2009-03-23,null,null,null,null,null,null
2009-03-24,null,null,null,null,null,null
2009-03-25,null,null,null,null,null,null
2009-03-26,null,null,null,null,null,null
2009-03-27,null,null,null,null,null,null
2009-03-30,null,null,null,null,null,null
2009-03-31,null,null,null,null,null,null
2009-04-01,null,null,null,null,null,null
2009-04-02,null,null,null,null,null,null
2009-04-03,null,null,null,null,null,null
2009-04-06,null,null,null,null,null,null
2009-04-07,null,null,null,null,null,null
2009-04-08,null,null,null,null,null,null
2009-04-09,null,null,null,null,null,null
2009-04-10,null,null,null,null,null,null
2009-04-13,null,null,null,null,null,null
2009-04-14,null,null,null,null,null,null
2009-04-15,null,null,null,null,null,null
2009-04-16,null,null,null,null,null,null
2009-04-17,11850.000000,11850.000000,10610.000000,10815.000000,10452.728516,10129
2009-04-20,10840.000000,11000.000000,10745.000000,10875.000000,10510.718750,6224
2009-04-21,10850.000000,11050.000000,10750.000000,11040.000000,10670.191406,4326
2009-04-22,11060.000000,11525.000000,11055.000000,11515.000000,11129.282227,11691
2009-04-23,11550.000000,11685.000000,11460.000000,11460.000000,11076.124023,10098
2009-04-24,11460.000000,11540.000000,11005.000000,11070.000000,10699.187500,11664
2009-04-27,11105.000000,11150.000000,10800.000000,10910.000000,10544.547852,9818
2009-04-28,10895.000000,10900.000000,10300.000000,10450.000000,10099.955078,6173
2009-04-29,10240.000000,10770.000000,10240.000000,10745.000000,10385.074219,3549
2009-04-30,10745.000000,10995.000000,10725.000000,10840.000000,10476.891602,6966
2009-05-04,11000.000000,11000.000000,10860.000000,10900.000000,10534.880859,4549
2009-05-06,10925.000000,11035.000000,10825.000000,10905.000000,10539.713867,8422
2009-05-07,10910.000000,11040.000000,10640.000000,10680.000000,10322.250000,9577
2009-05-08,10835.000000,10835.000000,10595.000000,10740.000000,10380.242188,3783
2009-05-11,10900.000000,10900.000000,10700.000000,10840.000000,10476.891602,4540
2009-05-12,10600.000000,10940.000000,10600.000000,10925.000000,10559.044922,7835
2009-05-13,10900.000000,11005.000000,10885.000000,10910.000000,10544.547852,0
2009-05-14,10760.000000,10920.000000,10745.000000,10800.000000,10438.232422,2442
2009-05-15,10965.000000,11150.000000,10880.000000,10975.000000,10607.370117,5728
2009-05-18,null,null,null,null,null,null
2009-05-19,null,null,null,null,null,null
2009-05-20,null,null,null,null,null,null
2009-05-21,null,null,null,null,null,null
2009-05-22,11330.000000,11640.000000,11300.000000,11400.000000,11018.131836,1857
2009-05-25,null,null,null,null,null,null
2009-05-26,11210.000000,11495.000000,11150.000000,11305.000000,10926.316406,3969
2009-05-27,11305.000000,11460.000000,11040.000000,11040.000000,10670.191406,1686
2009-05-28,11030.000000,11200.000000,10660.000000,11180.000000,10805.503906,3004
2009-05-29,11240.000000,11250.000000,11045.000000,11180.000000,10805.503906,1539
2009-06-01,11180.000000,11350.000000,11180.000000,11350.000000,10969.808594,3235
2009-06-02,11405.000000,11525.000000,11270.000000,11270.000000,10892.488281,1980
2009-06-03,11300.000000,11445.000000,11160.000000,11270.000000,10892.488281,5173
2009-06-04,11250.000000,11300.000000,11000.000000,11035.000000,10665.360352,2946
2009-06-05,11145.000000,11235.000000,10950.000000,11235.000000,10858.659180,2009
2009-06-08,11235.000000,11235.000000,11035.000000,11130.000000,10757.177734,5432
2009-06-09,11170.000000,11180.000000,10740.000000,10755.000000,10394.740234,3733
2009-06-10,11200.000000,11200.000000,10735.000000,10880.000000,10515.551758,2739
2009-06-11,10885.000000,11025.000000,10865.000000,10950.000000,10583.208984,1596
2009-06-12,10905.000000,11000.000000,10830.000000,11000.000000,10631.531250,3481
2009-06-15,11000.000000,11010.000000,10830.000000,10875.000000,10510.718750,1858
2009-06-16,10855.000000,11005.000000,10855.000000,10970.000000,10602.536133,11625
2009-06-17,10925.000000,11060.000000,10870.000000,11055.000000,10684.689453,5046
2009-06-18,11060.000000,11075.000000,10840.000000,10870.000000,10505.885742,1931
2009-06-19,10900.000000,10990.000000,10880.000000,10915.000000,10549.379883,377
2009-06-22,11100.000000,11210.000000,11025.000000,11180.000000,10805.503906,5192
2009-06-23,11100.000000,11100.000000,10900.000000,10905.000000,10539.713867,6488
2009-06-24,10985.000000,10985.000000,10705.000000,10890.000000,10525.218750,1299
2009-06-25,10890.000000,11170.000000,10890.000000,11155.000000,10781.340820,2629
2009-06-26,11265.000000,11310.000000,11215.000000,11265.000000,10887.656250,5802
2009-06-29,11305.000000,11395.000000,11150.000000,11200.000000,10824.833008,2458
2009-06-30,11265.000000,11270.000000,10990.000000,11080.000000,10708.853516,3644
2009-07-01,10940.000000,11040.000000,10940.000000,11020.000000,10650.863281,933
2009-07-02,11025.000000,11120.000000,10995.000000,11070.000000,10699.187500,1235
2009-07-03,10945.000000,11190.000000,10945.000000,11190.000000,10815.168945,3308
2009-07-06,11300.000000,11630.000000,11300.000000,11610.000000,11221.100586,7337
2009-07-07,11715.000000,11865.000000,11710.000000,11810.000000,11414.399414,6999
2009-07-08,11750.000000,11900.000000,11690.000000,11890.000000,11491.719727,6856
2009-07-09,11935.000000,11950.000000,11830.000000,11870.000000,11472.389648,7254
2009-07-10,11850.000000,11900.000000,11630.000000,11695.000000,11303.250977,2982
2009-07-13,11695.000000,11695.000000,11190.000000,11195.000000,10820.000000,4390
2009-07-14,11235.000000,11400.000000,11115.000000,11255.000000,10877.990234,3009
2009-07-15,11400.000000,11600.000000,11400.000000,11585.000000,11196.938477,2783
2009-07-16,11800.000000,12100.000000,11655.000000,11680.000000,11288.754883,3142
2009-07-17,11680.000000,11830.000000,11680.000000,11800.000000,11404.734375,10077
2009-07-20,11975.000000,12180.000000,11955.000000,12165.000000,11757.508789,4387
2009-07-21,12300.000000,12315.000000,12010.000000,12095.000000,11689.852539,7395
2009-07-22,12100.000000,12100.000000,11930.000000,12100.000000,11694.686523,4685
2009-07-23,11970.000000,12140.000000,11970.000000,12050.000000,11646.359375,3960
2009-07-24,12050.000000,12200.000000,12050.000000,12100.000000,11694.686523,1828
2009-07-27,12230.000000,12415.000000,12180.000000,12415.000000,11999.134766,8580
2009-07-28,12420.000000,12420.000000,12280.000000,12355.000000,11941.143555,5860
2009-07-29,12325.000000,12440.000000,12290.000000,12340.000000,11926.645508,8080
2009-07-30,12450.000000,12450.000000,12215.000000,12380.000000,11965.305664,3891
2009-07-31,12480.000000,12505.000000,12280.000000,12280.000000,11868.656250,7500
2009-08-03,12385.000000,12385.000000,12225.000000,12350.000000,11936.310547,2295
2009-08-04,12425.000000,12520.000000,12265.000000,12300.000000,11887.987305,7048
2009-08-05,12255.000000,12390.000000,12200.000000,12245.000000,11834.829102,2996
2009-08-06,12160.000000,12240.000000,12050.000000,12140.000000,11733.347656,7164
2009-08-07,12155.000000,12285.000000,12155.000000,12285.000000,11873.490234,4198
2009-08-10,12380.000000,12380.000000,12225.000000,12225.000000,11815.498047,2987
2009-08-11,12220.000000,12395.000000,12210.000000,12395.000000,11979.803711,3569
2009-08-12,12400.000000,12690.000000,12370.000000,12685.000000,12260.089844,6389
